"Tr_year_binned","Age_bin","mean.plhiv.total","mean.plhiv.males","mean.plhiv.females","mean.hivdeaths.total","mean.hivdeaths.males","mean.hivdeaths.females","Undiagnosed.total","Undiagnosed.m","Undiagnosed.f","Diagnosed_noART.total","Diagnosed_noART.m","Diagnosed_noART.f","Onart.under6mo.firstinit.under200.total","Onart.under6mo.firstinit.under200.m","Onart.under6mo.firstinit.under200.f","Onart.under6mo.firstinit.over200.total","Onart.under6mo.firstinit.over200.m","Onart.under6mo.firstinit.over200.f","OnART.afterInterrupt.under6mo.under200.total","OnART.afterInterrupt.under6mo.under200.m","OnART.afterInterrupt.under6mo.under200.f","OnART.afterInterrupt.under6mo.over200.total","OnART.afterInterrupt.under6mo.over200.m","OnART.afterInterrupt.under6mo.over200.f","OnART.VL.Supp.total","OnART.VL.Supp.m","OnART.VL.Supp.f","OnART.VL.NoSupp.total","OnART.VL.NoSupp.m","OnART.VL.NoSupp.f","OnART.under6mo.VL.Supp.total","OnART.under6mo.VL.Supp.m","OnART.under6mo.VL.Supp.f","OnART.under6mo.VL.NoSupp.total","OnART.under6mo.VL.NoSupp.m","OnART.under6mo.VL.NoSupp.f","OnART.over6mo.VL.Supp.total","OnART.over6mo.VL.Supp.m","OnART.over6mo.VL.Supp.f","OnART.over6mo.VL.NoSupp.total","OnART.over6mo.VL.NoSupp.m","OnART.over6mo.VL.NoSupp.f","DropOut.total","DropOut.m","DropOut.f","DropOut.first.total","DropOut.first.m","DropOut.first.f","DropOut.subseq.under6mo.total","DropOut.subseq.under6mo.m","DropOut.subseq.under6mo.f","DropOut.subseq.over6mo.total","DropOut.subseq.over6mo.m","DropOut.subseq.over6mo.f"
2029,55,114964.47122160977,54507.82944275299,60456.64177885678,1407.326813392802,706.5889456347387,700.7378677580633,74.40332899823385,63.12223385583671,11.281095142397131,9.261989584341308,7.352366225753351,1.9096233585879572,9.36691283517427,8.984714160398132,0.3821986747761372,1.5808267097470854,1.181025907356987,0.3998008023900982,462.11261191805306,337.0281025118375,125.08450940621553,89.94368273001002,42.536216725982584,47.40746600402744,1399.837393212639,982.0320951188872,417.8052980937517,121.7249907141425,85.39409522772931,36.33089548641319,517.9637114575457,358.5516545611292,159.4120568964165,45.04032273543876,31.178404744446016,13.861917990992737,881.8736817550932,623.480440557758,258.3932411973352,76.68466797870376,54.215690483283296,22.468977495420454,578.8838112369687,346.02137641996325,232.86243481700546,86.87197850013331,59.61171006839225,27.260268431741054,75.33670271998857,51.88305448814918,23.453648231839388,416.6751300168468,234.5266118634218,182.14851815342504
2030,55,122976.22290333534,57611.35679713341,65364.866106201924,1537.0367378445526,754.8786149567794,782.1581228877731,82.31749121755968,61.76504029618583,20.552450921373847,7.747974651077543,7.351942046242061,0.396032604835482,8.18189508983312,8.18189508983312,0,0.40409644708007153,0.40409644708007153,0,482.3774363766734,356.9392019222714,125.43823445440202,98.61752479381711,48.803816080793986,49.81370871302313,1473.242794294126,1035.3085606644797,437.9342336296465,128.10806906905444,90.02683136212866,38.081237706925776,542.4144764908115,381.1826887767803,161.23178771403116,47.1664762165923,33.14632076319829,14.020155453394013,930.8283178033147,654.1258718876993,276.70244591561533,80.94159285246214,56.88051059893037,24.061082253531765,651.5971508472195,378.5503080030983,273.0468428441212,93.79036656891591,63.51388221098485,30.27648435793106,89.22031916721943,54.289037247149544,34.93128192006988,468.5864651110841,260.7473885449639,207.83907656612024
2031,55,130641.3003921728,60497.95397592957,70143.34641624322,1573.5005068018463,757.7115696442421,815.7889371576042,87.4835791778102,69.65005388101973,17.833525296790462,5.8063648792441676,4.645698248883483,1.160666630360684,7.0476676386445956,6.660261196850687,0.38740644179390893,1.1577443350972265,1.1577443350972265,0,501.1547176717019,374.3070162947852,126.8477013769167,116.82748907812466,53.32039917568823,63.50708990243643,1604.6429052718358,1130.496768179011,474.14613709282463,139.5341656758118,98.30406679817487,41.23009887763692,576.092609225683,400.6097873222277,175.4828219034553,50.09500949788547,34.83563368019371,15.259375817691762,1028.5502960461529,729.8869808567835,298.6633151893693,89.43915617792632,63.468433117981164,25.970723059945158,695.3480445300701,418.5884905413604,276.7595539887097,90.12839115999978,63.9339060229276,26.194485137072174,104.43584482415655,71.2203001898555,33.21554463430105,500.7838085459137,283.4342843285773,217.34952421733647
2032,55,138581.03400785674,63470.87390299564,75110.16010486112,1644.5743806080538,790.4038404848818,854.170540123172,88.39790414246379,70.410168299156,17.987735843307778,8.14824688293417,7.390293739828049,0.757953143106121,6.985296496262693,5.058270211544284,1.9270262847184096,0.3566641756947477,0.3566641756947477,0,553.2745416317033,406.90121690869984,146.37332472300344,128.05436311954202,57.28790650871433,70.7664566108277,1690.922857856899,1150.4304814744628,540.4923763824363,147.03677024842602,100.03743317169241,46.99933707673359,633.5771961893466,432.035733180281,201.54146300906558,55.093669233856225,37.56832462437226,17.525344609483962,1057.3456616675526,718.3947482941819,338.9509133733707,91.94310101456979,62.46910854732016,29.473992467249627,766.703160490649,446.03132233183317,320.67183815881583,95.68739963660097,62.95634813442094,32.73105150218003,111.86518414314264,70.98435359179159,40.880830551351046,559.1505767109054,312.09062060562064,247.05995610528475
2033,55,146375.62271110312,66064.494295074,80311.12841602911,1771.6910352624845,820.7483163640454,950.9427188984391,95.00760491987417,75.7018736648208,19.305731255053363,6.21726236059529,5.050885462656941,1.1663768979383493,12.003760885000508,10.857916482453499,1.1458444025470096,0.7856261720217108,0.7856261720217108,0,577.4566166678943,416.4980039415043,160.95861272639004,139.56135500964686,49.511088180448944,90.05026682919791,1840.1047626429065,1252.019670425466,588.0850922174404,160.00910979503536,108.87127568917096,51.137834105864385,671.4227700357984,439.4404239943142,231.9823460414842,58.38458869876507,38.212210782114276,20.172377916650795,1168.6819926071082,812.5792464311519,356.10274617595627,101.62452109627027,70.65906490705669,30.965456189213587,802.7865998631322,450.3750946338027,352.4115052293295,100.37393556899295,69.90512056837723,30.468815000615713,99.50368795787278,62.78819354464745,36.715494413225336,602.9089763362665,317.681780520778,285.22719581548847
2034,55,153477.38881654764,68396.8693679537,85080.51944859394,1834.9432147762186,856.9611545638157,977.9820602124028,107.14543498413354,84.23908268866319,22.906352295470363,7.811210006853087,6.275089121850774,1.5361208850023125,9.703949026959949,8.548371900621639,1.1555771263383106,0.772901477248785,0.772901477248785,0,614.5669375535726,455.30992241120316,159.2570151423695,143.5868111181198,55.614033425787,87.9727776923328,1906.3223554554938,1315.0597853746413,591.2625700808525,165.76716134395596,114.35302481518619,51.41413652876978,707.1401512418292,478.6256108776718,228.5145403641574,61.4904479340721,41.61961833718885,19.87082959688325,1199.1822042136646,836.4341744969695,362.7480297166951,104.27671340988387,72.73340647799733,31.54330693188653,846.1204450960794,478.28523618564356,367.8352089104359,106.20110289928647,70.7064461319085,35.49465676737796,103.87042694716688,64.30524344181654,39.56518350535033,636.048915249626,343.2735466119185,292.7753686377076
2035,55,160673.7912967386,70529.45579740591,90144.3354993327,1937.55909707846,886.0798847155971,1051.4792123628629,122.29171723143806,96.96288605836772,25.328831173070352,10.567584897661655,9.418354573016918,1.1492303246447384,10.827990179392325,9.664777314074765,1.1632128653175597,2.7315675267967716,1.9475510313594087,0.7840164954373628,615.0551248693465,453.6121247616964,161.4430001076501,158.65285211194228,67.45568002259091,91.19717208935138,1950.4264825181544,1314.2367373999791,636.1897451181753,169.6023028276656,114.28145542608515,55.320847401580465,724.2861319124797,490.06572247934383,234.2204094331359,62.98140277499823,42.61441065037772,20.366992124620513,1226.140350605675,824.1710149206353,401.9693356850395,106.62090005266737,71.66704477570742,34.95385527695995,914.8314843264135,550.6084012052132,364.22308312120026,114.43520690947925,90.75474907058813,23.680457838891122,128.37304288806868,84.06695427012178,44.30608861794691,672.0232345288655,375.7866978645033,296.23653666436223
2036,55,166775.85219867283,72036.47965155222,94739.37254712061,2027.1497714454247,927.8371422574684,1099.3126291879564,126.33193788777042,96.00243243589348,30.32950545187694,8.123238228924908,6.585005733063602,1.5382324958613074,11.69772675932564,10.528687126917339,1.1690396324083019,1.9626165633327934,1.9626165633327934,0,649.4965980313756,476.2601182260835,173.23647980529213,174.56695499131703,66.92760147056737,107.63935352074967,2084.279067597663,1398.2264127073743,686.0526548902887,181.2416580519707,121.58490545281514,59.656752599155546,770.7059846377231,511.22470151594894,259.48128312177414,67.01791170762809,44.45432187095208,22.56358983667601,1313.57308295994,887.0017111914253,426.57137176851467,114.2237463443426,77.13058358186306,37.09316276247954,944.70600793579,535.4721941402943,409.23381379549573,108.88074129251858,81.19160407165525,27.68913722086334,125.81289998859204,74.7534062273729,51.05949376121914,710.0123666546795,379.52718384126615,330.48518281341325
2037,55,171337.56780317138,72900.73299700538,98436.834806166,2089.658575757447,917.2163155427618,1172.4422602146853,133.60574476678082,100.19375304473806,33.411991722042764,7.347623878516909,6.180381007126839,1.1672428713900693,12.431524082563781,10.492149696495146,1.9393743860686352,1.545467093837179,1.545467093837179,0,660.9586679653451,487.00651346064404,173.95215450470107,167.6015622180343,57.871867908603846,109.72969430943044,2177.937479118059,1452.589824112445,725.347655005614,189.38586774939643,126.31215861847348,63.07370913092296,775.134243650998,512.3627183068138,262.77152534418417,67.40297770878243,44.553279852766416,22.849697856016014,1402.803235467061,940.2271058056313,462.5761296614299,121.982890040614,81.75887876570705,40.22401127490694,981.8003375372497,557.6799513140419,424.12038622320773,117.60050124438038,84.56463605197827,33.03586519240211,132.79131671026704,80.51655592960871,52.274760780658326,731.4085195826023,392.5987593324549,338.8097602501473
2038,55,175248.86762683943,73566.73479071198,101682.13283612744,2156.993579570399,935.5084449088175,1221.4851346615815,143.90026126002542,108.28716930990565,35.61309195011977,10.13152427834598,7.051259735340178,3.080264543005801,10.092713140054496,8.925663989684383,1.1670491503701141,0.3822673014663874,0.3822673014663874,0,667.4866064927551,484.5356424290914,182.95096406366366,192.15742459292196,67.81581229360484,124.34161229931712,2202.981874581177,1466.7654552933889,736.2164192877884,191.56364126792846,127.54482219942511,64.01881906850333,800.5094906050222,516.7266351327393,283.78285547228285,69.60952092217583,44.932750881107765,24.67677004106807,1402.4723839761552,950.0388201606496,452.4335638155056,121.95412034575261,82.61207131831735,39.342049027435266,1035.3278005803325,553.3651539949726,481.9626465853598,112.5820712421914,76.29076204869604,36.291309193495366,147.94183711035592,86.52090763195746,61.420929478398456,774.803892227785,390.5534843143191,384.25040791346595
2039,55,178599.2042099499,73769.1174016287,104830.08680832121,2111.1976519547284,883.4348803348096,1227.762771619919,149.36581646160627,114.06011088257014,35.305705579036115,8.86808946320084,7.296423207526752,1.5716662556740881,15.671951690670486,12.934419540109127,2.7375321505613592,1.9436837437632664,1.548261891012958,0.39542185275030817,721.2649097337966,527.3270433015213,193.93786643227537,197.08767212149914,66.01767442899789,131.06999769250126,2245.5110105387344,1473.5509404494483,771.9600700892862,195.2618270033682,128.13486438690853,67.12696261645966,861.0907599065512,559.2012072287099,301.88955267784127,74.87745738317837,48.6261919329313,26.251265450247065,1384.4202506321833,914.3497332207384,470.0705174114449,120.38436962018984,79.50867245397724,40.875697166212596,1023.7641165224748,546.3594706835995,477.40464583887524,97.39412473122992,63.89007926746109,33.50404546376883,145.23915801743982,87.9530633476831,57.28609466975672,781.130833773805,394.5163280684553,386.6145057053497
2040,55,181428.3613019654,73930.10544760856,107498.25585435684,2136.2641262534635,891.85412630495,1244.4099999485134,167.14983108350398,121.39182035207672,45.75801073142725,10.177173885671571,6.247903288663756,3.9292705970078146,10.893015727740226,9.331280057103145,1.56173567063708,1.973039600976418,1.973039600976418,0,724.8653532909664,522.6635243357338,202.20182895523263,194.80949846808872,66.98589246643303,127.82360600165569,2274.466268820166,1471.7324088274381,802.7338599927283,197.77967554957968,127.9767312023859,69.80294434719376,857.9376345207501,552.8774375434267,305.06019697732336,74.60327256702175,48.07629891681971,26.52697365020203,1416.5286342994164,918.8549712840114,497.6736630154049,123.17640298255793,79.9004322855662,43.27597069699173,1053.440546763095,550.1909553342964,503.2495914287987,123.43495275045412,86.45142514160455,36.98352760884957,139.47187578143448,81.72736985470806,57.744505926726426,790.5337182312064,382.01216033798374,408.5215578932227
2041,55,181877.47821553567,73087.78068585572,108789.69752967994,2176.642310443717,877.2467558075714,1299.3955546361458,182.28906217585237,128.23546660856252,54.05359556728985,8.93404677650162,6.959801846242154,1.9742449302594656,16.358692102747433,14.012201104340654,2.3464909984067788,1.1693339604780582,1.1693339604780582,0,696.9168053553655,501.14738648398327,195.76941887138213,194.49497804124084,59.01366968726351,135.4813083539773,2281.1932913050528,1472.7089110698037,808.4843802352489,198.36463402652632,128.0616444408525,70.30298958567381,836.2246247030453,529.3151839371803,306.90944076586493,72.71518475678654,46.027407298885244,26.687777457901298,1444.9686666020075,943.3937271326234,501.57493946938393,125.64944926973976,82.03423714196725,43.61521212777251,1116.3210620050722,594.3475328722557,521.9735291328166,130.0168152698506,88.78282208464047,41.23399318521014,160.53451749156835,97.63830864253622,62.89620884903213,825.7697292436533,407.92640214507895,417.84332709857426
2042,55,181746.3633497974,72011.35776236706,109735.00558743035,2180.680000466409,862.9860430469934,1317.6939574194157,185.9465547958979,129.94147855296472,56.00507624293317,6.986862746326415,6.2045006390536805,0.7823621072727345,10.049707292730675,7.383736372416416,2.6659709203142588,1.1839742567183682,1.1839742567183682,0,729.5951408747588,525.8269784595894,203.76816241516937,177.47355727722194,58.82432238134621,118.64923489587572,2255.505369720568,1462.5848164691756,792.9205532513923,196.130901714832,127.18128838862397,68.94961332620802,844.8381893253155,545.7614905524648,299.07669877285065,73.46419037611439,47.457520917605635,26.00666945850875,1410.6671803952527,916.8233259167109,493.84385447854174,122.66671133871762,79.72376747101833,42.94294386769928,1104.2462379951248,573.8769855116567,530.369252483468,123.59132998967182,86.3485569225972,37.24277306707462,159.76770207667644,102.96572864995775,56.8019734267187,820.8872059287764,384.5626999391017,436.3245059896747
2043,55,180420.40916940154,70432.48679151823,109987.92237788331,2209.6267609369274,894.7745222089392,1314.8522387279884,190.83215906702668,135.62577809811432,55.20638096891238,8.194491134018513,6.643124835677189,1.5513662983413241,11.349296967331618,9.757181512663152,1.5921154546684675,0.8011301060457364,0.8011301060457364,0,739.8098975738561,529.2489893689648,210.56090820489138,202.10780231775973,64.53172663263211,137.57607568512765,2304.8771764374883,1493.2220410265004,811.6551354109879,200.42410229891203,129.8453948718696,70.57870742704242,877.7426768077938,555.9919054106813,321.7507713971125,76.32545015719946,48.34712220962446,27.978327947575,1427.1344996296946,937.2301356158191,489.90436401387535,124.09865214171256,81.49827266224514,42.60037947946742,1117.2139869893817,577.1750503463758,540.038936643006,133.80115116280965,89.25592469341083,44.54522646939881,157.32401098038233,93.40628764856164,63.91772333182069,826.0888248461897,394.51283800440325,431.57598684178646
2044,55,178169.43505682098,68713.70687319245,109455.72818362854,2196.2735322944764,849.3952856730842,1346.8782466213922,201.43321493358013,141.90714657851308,59.526068355067046,8.461120373170926,5.400020286455672,3.0611000867152542,11.262642399109309,10.084943602794874,1.1776987963144336,1.9309403087607693,1.9309403087607693,0,723.6009767226942,495.17261699769966,228.4283597249945,207.4012641681344,69.46689980046328,137.93436436767112,2292.7695708464903,1449.261157849713,843.5084129967773,199.3712670301296,126.0227093782359,73.34855765189367,868.6601577108029,530.5229686529411,338.13718905786163,75.53566588789589,46.13243205677749,29.403233831118403,1424.1094131356874,918.7381891967718,505.37122393891565,123.83560114223368,79.89027732145841,43.94532382077527,1062.568895133217,535.5362850011375,527.0326101320794,120.3792005451694,89.6283250618573,30.750875483312107,137.5641817691873,80.54573376765094,57.01844800153633,804.6255128188602,365.3622261716293,439.2632866472309
2045,55,174957.52937198113,66764.42998966732,108193.09938231381,2085.304530102963,784.4533767744532,1300.8511533285098,208.75986811102604,145.75867084372518,63.00119726730087,11.245219061863768,9.689481963712598,1.5557370981511702,14.052595635301333,13.273066947762835,0.779528687538499,0.39892225402016895,0.39892225402016895,0,720.5137671063735,491.42483116999466,229.0889359363788,192.20708456184565,60.05929063116008,132.14779393068557,2259.409055235447,1439.7839137821481,819.6251414532987,196.4703526291693,125.19860119844766,71.27175143072162,852.9985799929374,519.9436221227028,333.05495787023466,74.17378956460325,45.21248888023502,28.96130068436823,1406.4104752425096,919.8402916594455,486.57018358306414,122.29656306456604,79.98611231821265,42.310450746353396,1081.8266575188072,539.4825434808004,542.3441140380069,135.11936219103708,91.93924980196967,43.18011238906742,140.33711134838336,83.39399850271626,56.943112845667095,806.3701839793868,364.1492951761144,442.2208888032724
