"Death_year","Age_bin","mean.plhiv.total","mean.plhiv.males","mean.plhiv.females","mean.hivdeaths.total","mean.hivdeaths.males","mean.hivdeaths.females","Undiagnosed.total","Undiagnosed.m","Undiagnosed.f","DiagnosedNoARTInit.total","DiagnosedNoARTInit.m","DiagnosedNoARTInit.f","OnART.Under6.firstinit.under200.total","OnART.Under6.firstinit.under200.m","OnART.Under6.firstinit.under200.f","OnART.Under6.firstinit.over200.total","OnART.Under6.firstinit.over200.m","OnART.Under6.firstinit.over200.f","OnART.reinit6mo.under200.total","OnART.reinit6mo.under200.m","OnART.reinit6mo.under200.f","OnART.reinit6mo.over200.total","OnART.reinit6mo.over200.m","OnART.reinit6mo.over200.f","OnART.VL.no.total","OnART.VL.no.m","OnART.VL.no.f","OnART.VL.supp.total","OnART.VL.supp.m","OnART.VL.supp.f","OnART.6mo.VL.no.total","OnART.6mo.VL.no.m","OnART.6mo.VL.no.f","OnART.6mo.VL.supp.total","OnART.6mo.VL.supp.m","OnART.6mo.VL.supp.f","OnART.over6mo.VL.no.total","OnART.over6mo.VL.no.m","OnART.over6mo.VL.no.f","OnART.over6mo.VL.supp.total","OnART.over6mo.VL.supp.m","OnART.over6mo.VL.supp.f","ART.interrupt.any.total","ART.interrupt.any.m","ART.interrupt.any.f","ART.interrupt.1st.total","ART.interrupt.1st.m","ART.interrupt.1st.f","ART.interrupt.second.under6mototal","ART.interrupt.second.under6mom","ART.interrupt.second.under6mof","ART.interrupt.second.over6mototal","ART.interrupt.second.over6mom","ART.interrupt.second.over6mof","OnART.all.under200total","OnART.all.under200m","OnART.all.under200f","OnART.all.over200total","OnART.all.over200m","OnART.all.over200f","OnART.under6mo.under200total","OnART.under6mo.under200m","OnART.under6mo.under200f","OnART.under6mo.over200total","OnART.under6mo.over200m","OnART.under6mo.over200f","OnART.over6mo.under200total","OnART.over6mo.under200m","OnART.over6mo.under200f","OnART.over6mo.over200total","OnART.over6mo.over200m","OnART.over6mo.over200f","psf","sim.id"
2019,55,44751.5316110861,22833.431743394474,21918.099867691628,963.834338976846,552.9819629988491,410.8523759779969,0,0,0,109.41970011289135,66.25427167688042,43.165428436010934,372.8906017853482,224.1775283126658,148.71307347268242,19.38764008111985,7.760615195794915,11.627024885324937,89.79706052195571,58.39136827556371,31.40569224639201,105.40082494067785,39.414945737166974,65.98587920351088,556.7910387440766,356.5762857313991,200.21475301267753,0,0,0,246.76726885131887,152.94778116438928,93.8194876869296,0,0,0,0,0,0,310.02376989275774,203.6285045670098,106.39526532574794,297.623600119878,130.1514055905696,167.47219452930844,191.86822960077197,78.67540756993432,113.19282203083765,3.8546791104966007,0,3.8546791104966007,101.90069140860946,51.475998020635274,50.42469338797418,521.7434296568189,348.6331894846716,173.11024017214717,521.7434296568189,348.6331894846716,173.11024017214717,141.45349464995763,106.14421204995041,35.309282600007236,7.884759127193061,3.995166107477964,3.889593019715097,380.2899350068612,242.48897743472122,137.80095757213994,27.162849960064726,3.947930139249469,23.214919820815258,97.75083197331611,13
2020,55,51644.27438868537,26250.904507702224,25393.369880983144,975.2403324846955,531.9379508024601,443.30238168223536,3.76095395634927,3.76095395634927,0,97.58857098504129,58.190791694952786,39.397779290088494,298.3555216854074,180.69201539472647,117.66350629068091,42.806797373855225,15.507940494046132,27.298856879809094,140.37829065589116,82.08476897634691,58.293521679544256,113.61793865585649,58.43726547003188,55.1806731858246,552.251015286878,313.6249789692628,238.62603631761513,0,0,0,216.17797575392112,125.95110118353499,90.22687457038613,0,0,0,0,0,0,336.07303953295684,187.67387778572785,148.399161747229,321.63979225642703,156.3612261818953,165.27856607453174,136.59022583060488,58.19875020410501,78.39147562649987,3.76095395634927,3.76095395634927,0,181.28861246947287,94.40152202144101,86.88709044803186,536.4235062952797,305.8443391943828,230.57916710089685,536.4235062952797,305.8443391943828,230.57916710089685,122.21129208792621,78.77767118471276,43.43362090321346,3.947930139249469,0,3.947930139249469,414.21221420735344,227.06666800967005,187.1455461976834,11.879578852348835,7.7806397748800205,4.098939077468816,97.75083197331611,13
2021,55,56103.67268012297,28463.289292763304,27640.38338735966,980.424489198841,525.0122874243101,455.41220177453084,3.8783630883375837,3.8783630883375837,0,94.13997109264693,66.81372755026048,27.326243542386454,199.5747836620237,113.55356438175909,86.02121928026462,31.131410879206822,19.44693841040419,11.68447246880263,149.5873689096519,90.09759956259118,59.4897693470607,128.80228757687124,35.40313417853215,93.3991533983391,469.63549240453807,257.9385835108537,211.6969088936844,0,0,0,215.32915626381893,125.17433470536396,90.15482155845497,0,0,0,0,0,0,254.30633614071914,132.76424880548973,121.54208733522941,412.7706626133184,196.38161327485838,216.38904933845998,240.515645013537,142.093395064943,98.422249948594,3.968401681014031,3.968401681014031,0,168.28661591876735,50.319816528901356,117.96679938986598,434.5211029215341,250.1657663914991,184.355336530035,434.5211029215341,250.1657663914991,184.355336530035,86.03009409770112,58.66028976268026,27.369804335020863,3.8862150680384997,3.8862150680384997,0,348.491008823833,191.50547662881885,156.98553219501414,31.228174414965483,3.8866020513160953,27.34157236364939,97.75083197331611,13
2022,55,61312.91202087204,31028.61077395212,30284.301246919917,1037.5342168968468,574.2246318345964,463.3095850622504,0,0,0,66.02343522364575,38.82305122050692,27.20038400313883,211.79043741985973,117.47463563353999,94.31580178631974,27.299546589072428,15.474580494316527,11.8249660947559,133.44680142834622,82.23001463172126,51.216786796624945,187.79632704823226,116.46760151275093,71.32872553548133,469.4717369760489,296.70813925416905,172.7635977218798,0,0,0,192.45698556916835,113.60501962197912,78.85196594718924,0,0,0,0,0,0,277.0147514068805,183.10311963218996,93.91163177469055,502.03904469715224,238.69344135992043,263.3456033372318,235.0987945271805,109.68783605616538,125.41095847101512,0,0,0,266.9402501699717,129.00560530375503,137.93464486621667,438.30876762248556,277.3101367762118,160.99863084627376,438.30876762248556,277.3101367762118,160.99863084627376,90.51200671590334,47.166534270482465,43.34547244542087,3.9716995403897357,3.9716995403897357,0,347.7967609065822,230.14360250572932,117.6531584008529,27.191269813173587,15.426302937567566,11.76496687560602,97.75083197331611,13
2023,55,66913.00219539652,33523.45124510452,33389.550950292,1001.0653545832179,568.418722264467,432.6466323187509,0,0,0,66.90654970647658,43.518238876460416,23.388310830016163,196.56963159671292,121.45309133692822,75.11654025978471,39.236082739775874,35.13714366230706,4.098939077468816,94.97584585066294,51.03819983019455,43.93764602046839,141.9694076961602,71.21041857453876,70.75898912162145,420.8583240583097,262.53137380537993,158.32695025292975,0,0,0,141.82538545775535,94.32954873857922,47.49583671917614,0,0,0,0,0,0,279.0329386005543,168.20182506680072,110.8311135337536,513.3004808184315,262.3691095826266,250.931371235805,262.4312944444517,140.56794387860467,121.86335056584703,4.004525561591208,0,4.004525561591208,246.86466081238868,121.80116570402194,125.06349510836674,393.30629004831576,238.98386535697722,154.32242469133854,393.30629004831576,238.98386535697722,154.32242469133854,74.57177284416757,51.07138864250162,23.500384201665955,7.8279134056845745,7.8279134056845745,0,318.7345172041482,187.9124767144756,130.8220404896726,19.724120604309363,15.719595042718154,4.004525561591208,97.75083197331611,13
2024,55,72860.28197811004,36515.94630706386,36344.33567104618,997.2213800019597,544.1756261855032,453.04575381645645,0,0,0,39.302318528919514,23.97291526412599,15.32940326479352,124.95065756927313,81.7498628118979,43.200794757375235,19.895520168759255,4.098939077468816,15.79658109129044,136.1956521479884,81.90469527310795,54.29095687488045,191.92686079546831,105.62112497825667,86.30573581721163,429.4599236774098,257.610991969149,171.84893170826084,0,0,0,238.20145268757153,132.81690360003464,105.38454908753691,0,0,0,0,0,0,191.25847098983826,124.79408836911433,66.46438262072392,528.4591377956303,262.5917189522283,265.8674188434021,241.52478163352845,105.32271337635962,136.20206825716883,0,0,0,286.93435616210195,157.26900557586868,129.66535058623325,355.3097877222226,222.53805785491858,132.771729867304,355.3097877222226,222.53805785491858,132.771729867304,66.74284539429517,39.010245534621156,27.732599859674025,11.833146938946841,3.995166107477964,7.837980831468877,288.5669423279274,183.52781232029744,105.03913000762998,62.31698901624037,31.077768006752418,31.23922100948795,97.75083197331611,13
2025,55,79184.09672322402,39373.37752036777,39810.71920285626,1055.6502656673965,568.9190023671374,486.731263300259,0,0,0,43.69609596435877,23.86147297818637,19.834622986172402,140.34237327126345,78.16522503494753,62.17714823631593,15.432806863088253,7.598661655800284,7.8341452072879685,117.04965898693263,50.83979130163522,66.2098676852974,199.14179835283528,105.15979744599935,93.98200090683595,425.5921443654931,226.7731811276684,198.81896323782468,0,0,0,144.65409121527205,77.93746208235034,66.7166291329217,0,0,0,0,0,0,280.93805315022104,148.83571904531806,132.10233410490298,586.3620253375447,318.2843482612827,268.0776770762619,200.76770352622805,113.86984169917555,86.89786182705251,11.693822447558688,3.9495503173469904,7.744272130211698,373.9004993637579,200.46495624476015,173.43554311899774,382.41665030531306,199.5028578759125,182.91379242940056,382.41665030531306,199.5028578759125,182.91379242940056,46.96991982627435,19.400748731091838,27.569171095182515,3.8546791104966007,3.8546791104966007,0,335.4467304790387,180.10210914482067,155.34462133421806,39.32081494968341,23.415644141259296,15.905170808424115,97.75083197331611,13
2026,55,86990.19351068145,42853.29471839931,44136.89879228214,1201.6037247388458,646.254599812,555.3491249268457,0,0,0,31.466830269025138,23.593301073209588,7.873529195815547,124.75524058172911,62.46454926563193,62.29069131609718,19.447438384117508,11.731367596328909,7.716070787788598,113.56867621708595,81.9691603578979,31.599515859188045,179.50433964781215,89.66955820942931,89.83478143838283,409.59687524291513,269.25412244834797,140.34275279456716,0,0,0,158.96142076253815,112.2458042089085,46.715616553629665,0,0,0,0,0,0,250.63545448037698,157.0083182394395,93.62713624093749,760.5400192269054,353.40717629044246,407.13284293646296,278.29703487884944,141.59434042446537,136.70269445438407,0,0,0,482.24298434805604,211.8128358659771,270.43014848207895,363.08611530362646,238.0851337894781,125.00098151414838,363.08611530362646,238.0851337894781,125.00098151414838,46.57130118743845,27.095535250719422,19.475765936719032,3.8226730146638737,3.8226730146638737,0,316.514814116188,210.98959853875868,105.52521557742935,42.688086924624784,27.34631564420601,15.341771280418772,97.75083197331611,13
2027,55,94514.84183125553,46033.36841680627,48481.473414449254,1262.4987626483658,614.2642763932254,648.2344862551405,0,0,0,47.18652390655427,35.45990670040844,11.726617206145832,109.76227059689998,58.6395812294593,51.12268936744068,27.722014124201298,11.831592574207821,15.890421549993478,136.59687008507208,85.8503420218965,50.746528063175575,219.46450194962574,90.02403916407903,129.4404627855467,386.63132452429335,222.29763136185332,164.33369316244,0,0,0,156.35844179592564,93.6786057950971,62.67983600082855,0,0,0,0,0,0,230.27288272836768,128.61902556675622,101.65385716161144,828.6809142175183,356.50673833096363,472.1741758865546,238.9332317249101,101.39201278964951,137.54121893526056,3.9716995403897357,0,3.9716995403897357,585.7759829522184,255.11472554131413,330.66125741090434,354.8755737401296,210.5281804238259,144.3473933163037,354.8755737401296,210.5281804238259,144.3473933163037,50.994748510262134,31.421575414475893,19.57317309578624,3.968401681014031,0,3.968401681014031,303.88082522986747,179.10660500935,124.77422022051746,27.787349103149687,11.769450938027433,16.017898165122254,97.75083197331611,13
2028,55,102089.17509013938,49531.35260661459,52557.82248352479,1376.7911987204536,680.2001782103456,696.591020510108,0,0,0,39.627291715639025,23.574409828371266,16.05288188726776,81.92191137492948,47.11470789768881,34.80720347724067,42.771036815508616,31.298979330373587,11.47205748513503,97.58887980021153,46.5616094973067,51.02727030290484,226.5564645532641,109.42439188215035,117.13207267111378,390.59674502535887,226.1963086443751,164.40043638098376,0,0,0,164.31714457782184,74.34794555437027,89.96919902345155,0,0,0,0,0,0,226.27960044753704,151.84836309000482,74.43123735753221,946.5671619794558,430.42945973759925,516.1377022418566,289.03409090531807,148.55486794740256,140.47922295791554,7.963567788491995,0,7.963567788491995,649.5695032856457,281.8745917901967,367.69491149544905,332.0873183347577,198.911905708353,133.17541262640466,332.0873183347577,198.911905708353,133.17541262640466,39.256476266633214,19.80583390133205,19.45064236530116,11.758451592439917,7.87002107831803,3.8884305141218864,292.83084206812447,179.10607180702095,113.72477026110352,46.75097509816128,19.414381857704075,27.336593240457198,97.75083197331611,13
2029,55,110584.36985593902,52872.73703627094,57711.63281966808,1273.9028404109279,622.7067582896035,651.1960821213245,0,0,0,50.82344562267967,31.222309104304344,19.601136518375327,93.7561479134914,31.566972442944667,62.18917547054674,35.37652897816252,19.637142392092073,15.739386586070445,113.73445748015179,46.8587953088745,66.8756621712773,223.1472638256744,113.08090036051496,110.06636346515945,356.6076875669209,164.63883785403053,191.96884971289037,0,0,0,180.24989183183084,78.168592149395,102.08129968243584,0,0,0,0,0,0,176.3577957350901,86.47024570463554,89.88755003045453,866.4717072213274,426.84561133126863,439.6260958900587,270.8445412698329,137.367446810806,133.47709445902692,0,0,0,595.6271659514945,289.47816452046266,306.1490014310318,313.3115987878522,145.06937711561486,168.2422216722373,313.3115987878522,145.06937711561486,168.2422216722373,58.70263297700081,23.665179705065505,35.037453271935306,0,0,0,254.60896581085134,121.40419741054936,133.204768400302,43.29608877906877,19.56946073841568,23.726628040653086,97.75083197331611,13
2030,55,119001.20714543686,56429.83937027524,62571.36777516163,1534.789764919505,738.8779862740632,795.9117786454417,0,0,0,31.76760964943103,23.696971031572478,8.07063861785855,47.27979271385213,31.652248745677664,15.62754396817447,39.284553786571806,11.72745672094204,27.557097065629765,145.9679707896873,87.05127471334161,58.9166960763457,276.9333518890331,128.77997697323462,148.15337491579848,365.70729199528586,224.36549248553462,141.34179950975124,0,0,0,188.87734841630188,98.72038589544046,90.15696252086143,0,0,0,0,0,0,176.829943578984,125.64510659009417,51.18483698888983,1137.3148632747882,490.81552275695617,646.4993405178319,306.20383522738314,149.20031484902927,157.0035203783539,0,0,0,831.11102804740494,341.6152079079269,489.49582013947804,314.81452322808195,200.961792195171,113.85273103291095,314.81452322808195,200.961792195171,113.85273103291095,31.43712903583421,19.71416633114676,11.72296270468745,7.92161209213269,3.8226730146638737,4.098939077468816,283.3773941922478,181.24762586402426,102.1297683282235,42.971156675071235,19.581027275699746,23.39012939937149,97.75083197331611,13
2031,55,127194.2792186702,59768.89176121455,67425.38745745565,1508.2314114251042,749.1543366158776,759.0770748092266,0,0,0,27.036107811678168,15.629807826001151,11.406299985677018,59.16700615183931,27.8591020769145,31.307904074924807,31.78397719497226,27.788811087494295,3.995166107477964,156.26624386809968,62.33001381392298,93.93623005417669,277.8417357696165,168.55249885460074,109.28923691501576,383.98222112016333,223.8508814079188,160.13133971224457,0,0,0,180.13845841311218,98.05347555888866,82.0849828542235,0,0,0,0,0,0,203.84376270705118,125.79740584903013,78.04635685802107,1097.2130824932626,509.67364738195766,587.539435111305,212.30889541381728,90.42407742275923,121.88481799105807,15.4455444259966,15.4455444259966,0,869.4586426534488,403.8040255332018,465.65461712024694,328.95615799171514,188.45647904028874,140.4996789514264,328.95615799171514,188.45647904028874,140.4996789514264,35.359882146129706,19.697006011870684,15.662876134259022,11.870581884886874,7.992218796549292,3.8783630883375837,293.5962758455854,168.75947302841806,124.83680281716738,43.15548124356134,27.402183571080755,15.753297672480583,97.75083197331611,13
2032,55,135219.9665731869,62682.533188964284,72537.4333842226,1667.3286318323512,844.8285595983615,822.5000722339897,0,0,0,31.007894604787495,23.50929681923507,7.498597785552423,78.19458170245905,66.37381561395907,11.820766088499983,31.75221180189968,11.916564386917122,19.83564741498256,128.92575909670498,82.10937382734679,46.81638526935819,344.58079384903823,179.70279242586136,164.8780014231769,442.98992794857907,251.11749411047893,191.87243383810016,0,0,0,199.12619512743203,117.2127422848137,81.91345284261831,0,0,0,0,0,0,243.86373282114707,133.90475182566524,109.95898099548184,1193.3308092789846,570.2017686686476,623.1290406103371,263.0294420656306,133.3649441704137,129.66449789521684,7.819725703735201,3.997052689071327,3.8226730146638737,922.4816415096188,432.83977180916247,489.6418697004564,372.88509058827606,216.18232457074356,156.7027660175325,372.88509058827606,216.18232457074356,156.7027660175325,27.376735565059395,19.403808322454154,7.972927242605239,11.72435340823744,3.8377076994510144,7.886645708786425,345.50835502321667,196.7785162482894,148.72983877492723,58.3804839520656,31.097461840284353,27.28302211178125,97.75083197331611,13
2033,55,143182.78745663114,65053.08698165444,78129.70047497671,1758.1405327275763,824.6295690606203,933.510963666956,0,0,0,39.49614936922688,16.06149974128259,23.43464962794429,58.48324402677218,23.207535630951135,35.275708395821034,54.487212837523174,46.565814558084014,7.921398279439157,145.4340969240494,70.61933837819169,74.81475854585773,282.19730675072026,157.60965914868027,124.58764760203998,395.75255978885804,207.63127791155358,188.12128187730443,0,0,0,188.3197452643304,109.98453003743167,78.33521522689874,0,0,0,0,0,0,207.4328145245276,97.64674787412191,109.78606665040569,1322.8918235694914,600.9367914077841,721.9550321617073,278.40144483148697,129.68104708278727,148.7203977486997,3.968401681014031,0,3.968401681014031,1040.5219770569904,471.2557443249968,569.2662327319936,336.48999445845413,168.0717266508698,168.41826780758436,336.48999445845413,168.0717266508698,168.41826780758436,35.11943234525147,19.327285961020188,15.792146384231277,7.727300719166112,7.727300719166112,0,301.37056211320265,148.7444406898496,152.62612142335308,51.535264611237764,31.832250541517674,19.703014069720087,97.75083197331611,13
2034,55,150540.72621100655,67659.947225136,82880.77898587055,2059.9601903288954,967.4405040536757,1092.5196862752196,0,0,0,23.41494088313141,11.816732778822328,11.598208104309084,66.25866184946089,46.77207787833699,19.4865839711239,59.496846659672954,31.51455336969285,27.982293289980102,195.62133200522024,114.14871285649376,81.4726191487265,331.58476131659165,152.56409020165393,179.02067111493773,497.37135226389256,286.6359239510055,210.73542831288708,0,0,0,241.1908866958094,137.00964221693351,104.18124447887591,0,0,0,0,0,0,256.18046556808315,149.62628173407197,106.55418383401117,1539.1738971818713,668.9878473238479,870.1860498580234,279.3667155824593,157.38639592445753,121.98031965800178,7.923943079145708,3.825004001676893,4.098939077468816,1251.8832385202663,507.7764473977134,744.1067911225527,458.37103077893147,266.8829250791188,191.48810569981268,458.37103077893147,266.8829250791188,191.48810569981268,62.30998974606675,46.855719153809865,15.454270592256885,3.947930139249469,0,3.947930139249469,396.06104103286475,220.02720592530898,176.03383510755577,35.0523913457116,19.75299887188666,15.299392473824943,97.75083197331611,13
